v0101,v0102,v0103,v0103A,v0103B,v0104,v0201,v02A01,v02A02,v02A03,v02B01,v0301,v0302,v04A02,V04A03,V04B01,Exception,route,soortGezag,gezag_ouder1,gezag_ouder2,gezag_niet_ouder1,gezag_niet_ouder2,Index,Uitleg
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Nee,Ja,,,Nee,,,18a,N,Nee,Nee,Nee,Nee,1851,gezag kan niet worden bepaald omdat niet kan worden vastgesteld welke ouder de geboortemoeder is.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Nee,Ja,,,Nee_ouder1,,,18o1,OG1,Ja,Nee,Nee,Nee,1860,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder ongehuwd/geen partnerschap - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Nee,Ja,,,Nee_ouder1,,,18ao1,OG1,Ja,Nee,Nee,Nee,1861,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder ongehuwd/geen partnerschap - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Nee,Ja,,,Nee_ouder2,,,18o2,OG1,Nee,Ja,Nee,Nee,1870,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder ongehuwd/geen partnerschap - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Nee,Ja,,,Nee_ouder2,,,18ao2,OG1,Nee,Ja,Nee,Nee,1871,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder ongehuwd/geen partnerschap - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,,,19e,N,Nee,Nee,Nee,Nee,1900,gezag kan niet worden bepaald omdat relevante gegevens onbreken bij het bepalen van bevoegdheid. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,,,19ae,N,Nee,Nee,Nee,Nee,1901,ezag kan niet worden bepaald omdat relevante gegevens onbreken bij het bepalen van bevoegdheid. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Nee,,19,GG,Ja,Ja,Ja,Ja,1950,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder is gehuwd of partnerschap - ouder en partner zijn bevoegd tot gezag - soort gezag is GG 
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Nee,,19a,GG,Ja,Ja,Ja,Ja,1951,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder is gehuwd of partnerschap - ouder en partner zijn bevoegd tot gezag - soort gezag is GG 
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_nietouder1,,20no1,OG1,Ja,Nee,Nee,Nee,2060,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_nietouder1,,20ano1,OG1,Ja,Nee,Nee,Nee,2061,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_nietouder2,,20no2,OG1,Nee,Ja,Nee,Nee,2070,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_nietouder2,,20ano2,OG1,Nee,Ja,Nee,Nee,2071,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - partner is onbevoegd tot gezag - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder1,,21o1,V,Nee,Nee,Ja,Nee,2160,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder is voogd
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder1,,21ao1,V,Nee,Nee,Ja,Nee,2161,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder is voogd
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder2,,21o2,V,Nee,Nee,Nee,Ja,2170,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder is voogd
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder2,,21ao2,V,Nee,Nee,Nee,Ja,2171,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft één ouder - ouder gehuwd/partnerschap - ouder onbevoegd - soort gezag is V - de partner van ouder is voogd
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_beiden_overleden,,22oo,G,Nee,Nee,Nee,Nee,2250,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_overleden_en_niet_ouder_onder_curatele,,22oc,G,Nee,Nee,Nee,Nee,2251,Tijdelijk geen gezag omdat de ouder is overleden en de niet-ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_overleden_en_niet_ouder_minderjarig,,22om,G,Nee,Nee,Nee,Nee,2252,Tijdelijk geen gezag omdat de ouder is overleden en de niet-ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_onder_curatele_en_niet_ouder_overleden,,22co,G,Nee,Nee,Nee,Nee,2253,Tijdelijk geen gezag omdat de ouder onder curatele staat en de niet-ouder overleden is.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_beiden_onder_curatele,,22cc,G,Nee,Nee,Nee,Nee,2254,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_onder_curatele_en_niet_ouder_minderjarig,,22cm,G,Nee,Nee,Nee,Nee,2255,Tijdelijk geen gezag omdat ouder onder curatele staat en niet-ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_minderjarig_en_niet_ouder_overleden,,22mo,G,Nee,Nee,Nee,Nee,2256,Tijdelijk geen gezag omdat ouder minderjarig is en niet-ouder overleden is.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_minderjarig_en_niet_ouder_onder_curatele,,22mc,G,Nee,Nee,Nee,Nee,2257,Tijdelijk geen gezag omdat ouder minderjarig is en niet-ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_beiden_minderjarig,,22mm,G,Nee,Nee,Nee,Nee,2258,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_beiden_overleden,,22aoo,G,Nee,Nee,Nee,Nee,2260,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_overleden_en_niet_ouder_onder_curatele,,22aoc,G,Nee,Nee,Nee,Nee,2261,Tijdelijk geen gezag omdat de ouder is overleden en de niet-ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_overleden_en_niet_ouder_minderjarig,,22aom,G,Nee,Nee,Nee,Nee,2262,Tijdelijk geen gezag omdat de ouder is overleden en de niet-ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_onder_curatele_en_niet_ouder_overleden,,22aco,G,Nee,Nee,Nee,Nee,2263,Tijdelijk geen gezag omdat de ouder onder curatele staat en de niet-ouder overleden is.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_beiden_onder_curatele,,22acc,G,Nee,Nee,Nee,Nee,2264,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_onder_curatele_en_niet_ouder_minderjarig,,22acm,G,Nee,Nee,Nee,Nee,2265,Tijdelijk geen gezag omdat ouder onder curatele staat en niet-ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_minderjarig_en_niet_ouder_overleden,,22amo,G,Nee,Nee,Nee,Nee,2266,Tijdelijk geen gezag omdat ouder minderjarig is en niet-ouder overleden is.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder_minderjarig_en_niet_ouder_onder_curatele,,22amc,G,Nee,Nee,Nee,Nee,2267,Tijdelijk geen gezag omdat ouder minderjarig is en niet-ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_beiden_minderjarig,,22amm,G,Nee,Nee,Nee,Nee,2268,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,,,,,,,,,,,23e,N,Nee,Nee,Nee,Nee,2300,gezag is niet te bepalen omdat relevante gegevens ontbreken bij het bepalen van gezag. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,,,,,23ee,N,Nee,Nee,Nee,Nee,2310,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,,,,,23aee,N,Nee,Nee,Nee,Nee,2311,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Nee,,,,23,OG2,Ja,Ja,Nee,Nee,2350,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Nee,,,,23a,OG2,Ja,Ja,Nee,Nee,2351,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder1,,,,24,OG1,Nee,Ja,Nee,Nee,2450,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - huwelijk/partnerschap vernietigd; of ontbonden door scheiding of overlijden - ouder1 onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder1,,,,24a,OG1,Nee,Ja,Nee,Nee,2451,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - ouder1 onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder2,,,,25,OG1,Ja,Nee,Nee,Nee,2550,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - ouder2 is onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder2,,,,25a,OG1,Ja,Nee,Nee,Nee,2551,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - huwelijk/partnerschap ouders nietig verklaard dan wel ontbonden door echtscheiding of ontbinding of overlijden - ouder2 is onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_beiden_overleden,,,,26oo,G,Nee,Nee,Nee,Nee,2650,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,26oc,G,Nee,Nee,Nee,Nee,2650,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,26om,G,Nee,Nee,Nee,Nee,2650,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_beiden_onder_curatele,,,,26cc,G,Nee,Nee,Nee,Nee,2650,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,26cm,G,Nee,Nee,Nee,Nee,2650,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee,,,,Ja,,Ja_beiden_minderjarig,,,,26mm,G,Nee,Nee,Nee,Nee,2650,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_beiden_overleden,,,,26aoo,G,Nee,Nee,Nee,Nee,2651,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,26aoc,G,Nee,Nee,Nee,Nee,2651,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,26aom,G,Nee,Nee,Nee,Nee,2651,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_beiden_onder_curatele,,,,26acc,G,Nee,Nee,Nee,Nee,2651,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,26acm,G,Nee,Nee,Nee,Nee,2651,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee,,,,Ja,,Ja_beiden_minderjarig,,,,26amm,G,Nee,Nee,Nee,Nee,2651,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,,,,,27e,N,Nee,Nee,Nee,Nee,2700,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,,,,,27ae,N,Nee,Nee,Nee,Nee,2701,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Nee,,,,27,OG2,Ja,Ja,Nee,Nee,2750,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Nee,,,,27a,OG2,Ja,Ja,Nee,Nee,2751,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder1,,,,28,OG1,Nee,Ja,Nee,Nee,2850,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder1 onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder1,,,,28a,OG1,Nee,Ja,Nee,Nee,2851,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder1 onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder2,,,,29,OG1,Ja,Nee,Nee,Nee,2950,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder2 is onbevoegd - soort gezag is OG1 - ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder2,,,,29a,OG1,Ja,Nee,Nee,Nee,2951,Ingezeten - minderjarig - adoptie NL akte - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders gehuwd/partnerschap - ouder2 is onbevoegd - soort gezag is OG1 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden_overleden,,,,30oo,G,Nee,Nee,Nee,Nee,3050,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,30oc,G,Nee,Nee,Nee,Nee,3050,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,30om,G,Nee,Nee,Nee,Nee,3050,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden_onder_curatele,,,,30cc,G,Nee,Nee,Nee,Nee,3050,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,30cm,G,Nee,Nee,Nee,Nee,3050,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden_minderjarig,,,,30mm,G,Nee,Nee,Nee,Nee,3050,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden_overleden,,,,30aoo,G,Nee,Nee,Nee,Nee,3051,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,,30aoc,G,Nee,Nee,Nee,Nee,3051,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,,30aom,G,Nee,Nee,Nee,Nee,3051,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden_onder_curatele,,,,30acc,G,Nee,Nee,Nee,Nee,3051,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,,30acm,G,Nee,Nee,Nee,Nee,3051,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden_minderjarig,,,,30amm,G,Nee,Nee,Nee,Nee,3051,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,,,,Ja,,,,,,31e,N,Nee,Nee,Nee,Nee,3100,gezag is niet te bepalen omdat bij bepaling adoptie relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,,,Ja,,,,,,31ee,N,Nee,Nee,Nee,Nee,3110,gezag is niet te bepalen omdat bij het bepalen van erkenning relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,,,Ja,,,,,,31aee,N,Nee,Nee,Nee,Nee,3111,gezag is niet te bepalen omdat bij het bepalen van erkenning relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,,,,31v1eee,N,Nee,Nee,Nee,Nee,3120,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,,,,31v2eee,N,Nee,Nee,Nee,Nee,3120,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,,,,31eee,N,Nee,Nee,Nee,Nee,3120,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,,,,31v1aeee,N,Nee,Nee,Nee,Nee,3121,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,,,,31v2aeee,N,Nee,Nee,Nee,Nee,3121,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_nooit,Nee,Voor,,Ja,,,,,,31aeee,N,Nee,Nee,Nee,Nee,3121,gezag is niet te bepalen omdat bij het bepalen van bevoegdheid relevante gegevens ontbreken. Het gaat om de volgende gegevens: %s
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Na,,Ja,,Nee,,,,31nn,OG2,Ja,Ja,Nee,Nee,3150,Ingezeten - minderjarig - categorie 11 en recentere gebeurtenis(sen) - heeft twee ouders - ouders ongehuwd/geen partnerschap - erkenning na 20230101 - beide ouders bevoegd - soort gezag is OG2 
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_beiden_overleden,,,31v1oo,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,31v1oc,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,31v1om,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_beiden_onder_curatele,,,31v1cc,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_ouder_onder_curatele_en_andere_ouder_minderjarig,,,31v1cm,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder onder curatele staat en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder1,,Ja,,,Ja_beiden_minderjarig,,,31v1mm,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders minderjarig zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_beiden_overleden,,,31v2oo,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders overleden zijn.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_ouder_overleden_en_andere_ouder_onder_curatele,,,31v2oc,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder onder curatele staat.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_ouder_overleden_en_andere_ouder_minderjarig,,,31v2om,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat een ouder overleden is en de andere ouder minderjarig is.
Ja,Ja,Nee,Nee,,Ja,Twee_ouders,Nee_nooit,Nee,Voor_ouder2,,Ja,,,Ja_beiden_onder_curatele,,,31v2cc,G,Nee,Nee,Nee,Nee,3150,Tijdelijk geen gezag omdat beide ouders onder curatele staan.
