v0101,v0102,v0103,v0103A,v0103B,v0104,v0201,v02A01,v02A02,v02A03,v02B01,v0301,v0302,v04A02,V04A03,V04B01,Exception,route,soortGezag,gezag_ouder1,gezag_ouder2,gezag_niet_ouder1,gezag_niet_ouder2,Index,Uitleg
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Ja,,,,,,Ja_beiden,,,,52,G,Nee,Nee,Nee,Nee,99,Minderjarig; heeft twee ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,,,,,,,,,,53i,N,Nee,Nee,Nee,Nee,100,Minderjarig; er zijn belangrijke gegevens bij v02A02 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,,,,,,,,,53ii,N,Nee,Nee,Nee,Nee,101,Minderjarig; er zijn belangrijke gegevens bij v02A03 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,,,,53iii,N,Nee,Nee,Nee,Nee,102,Minderjarig; heeft twee ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; gegevens bij V04A03 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Ja,,,53,G,Nee,Nee,Nee,Nee,103,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,,,,,53ni,N,Nee,Nee,Nee,Nee,104,Minderjarig; heeft twee ongehuwde ouders; er zijn belangrijke gegevens in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet worden bepaald
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder1,,,,53n1,OG1,Nee,Ja,Nee,Nee,105,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_ouder2,,,,53n2,OG1,Ja,Nee,Nee,Nee,106,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; Ouder2 is onbevoegd tot gezag => soort gezag is OG1 en Ouder1 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Ja_beiden,,,,53nb,G,Nee,Nee,Nee,Nee,107,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee,,,54,N,Nee,Nee,Nee,Nee,109,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; er kan niet bepaald worden welke ouder het betreft; Soort gezag wordt N kan niet bepalen;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder1,,,54o1,OG1,Ja,Nee,Nee,Nee,110,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; ouder1 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Voor,,,,,Nee_ouder2,,,54o2,OG1,Nee,Ja,Nee,Nee,111,Minderjarig; heeft 2 ongehuwde ouders; erkenning voor 20230101 dus 1 ouder heeft gezag; ouder2 met ingangsdatum familierechtelijke betrekking gelijk geboortedatum kind heeft het gezag => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Nee,Na,,,,Nee,,,,54n,OG2,Ja,Ja,Nee,Nee,112,Minderjarig; heeft twee ongehuwde ouders; erkenning na 20230101 dus beide ouders komen in aanmerking voor gezag; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,,,,,55i,N,Nee,Nee,Nee,Nee,113,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; er zijn belangrijke gegevens bij v04A02 in onderzoek; gezag kan niet bepaald worden dus soort gezag is N;
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Nee,,,,55,OG2,Ja,Ja,Nee,Nee,114,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder1,,,,56,OG1,Nee,Ja,Nee,Nee,115,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_ouder2,,,,57,OG1,Ja,Nee,Nee,Nee,116,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder 1 heeft het gezag
Ja,Ja,Nee,Nee,,Nee,Twee_ouders,Nee_nooit,Ja,,,,,Ja_beiden,,,,58,G,Nee,Nee,Nee,Nee,117,Minderjarig; heeft twee ongehuwde ouders; kind is geadopteerd;  beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,,,,,,,,,,,,,,3ai,N,Nee,Nee,Nee,Nee,118,Minderjarig; geadopteerd met NL akte er staan echter gegevens in onderzoek bij vraag 1c => soort gezag is N kan niet bepalen;
Ja,Ja,Nee,Ja,Nee,,,,,,,,,,,,,3a,N,Nee,Nee,Nee,Nee,119,Minderjarig; geadopteerd met NL akte er zijn emigratie gegevens gevonden en buitenlandse rechtspraak of gezagswetten zijn niet meegenomen => soort gezag is N kan niet bepalen;
Ja,Ja,Nee,Ja,Ja,,,,,,,,,,,,,4ai,N,Nee,Nee,Nee,Nee,120,Minderjarig; geadopteerd met NL akte; er is een probleem met categorie 11 => soort gezag is N kan niet bepalen 
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,,,,,,,4aii,N,Nee,Nee,Nee,Nee,121,Minderjarig; geadopteerd met NL akte; staat onder toezicht; Er is een  probleem met de ingangsdatum categorie 11 indicatie gezag => soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,1D,,,,,4a,V,Nee,Nee,Nee,Nee,122,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1 en een derde => soort gezag is V voogdij
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,2D,,,,,5a,V,Nee,Nee,Nee,Nee,122,Minderjarig; geadopteerd met NL akte; categorie 11 ouder2 en een derde => soort gezag is V voogdij
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,D,,,,,6a,V,Nee,Nee,Nee,Nee,123,Minderjarig; geadopteerd met NL akte; categorie 11 een derde => soort gezag is V voogdij
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,12,,,,,7ai,N,Nee,Nee,Nee,Nee,124,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1 en ouder2; Bij het ophalen van de persoonslijsten van de ouders zijn relevante gegevens in onderzoek aangetroffen; soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,12,Nee,,,,7a,OG2,Ja,Ja,Nee,Nee,125,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1 en ouder2; Beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,12,Ja_ouder1,,,,8a,OG1,Nee,Ja,Nee,Nee,126,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1 en ouder2; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,12,Ja_ouder2,,,,9a,OG1,Ja,Nee,Nee,Nee,127,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1 en ouder2; Ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder1 heeft gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,12,Ja_beiden,,,,10a,G,Nee,Nee,Nee,Nee,128,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1 en ouder2; Beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,1,,,,,11ai,N,Nee,Nee,Nee,Nee,129,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1; persoonslijst van ouder1 heeft gegevens in onderzoek => soort gezag is N kan niet bepalen;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,1,,Nee,,,11a,OG1,Ja,Nee,Nee,Nee,130,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1; Beide ouders zijn bevoegd tot gezag => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,1,,Nee_ouder1,,,11ao1,OG1,Ja,Nee,Nee,Nee,131,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1; ouder1 is bevoegd tot gezag => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,1,,Nee_ouder2,,,11ao2,G,Nee,Nee,Nee,Nee,132,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1; ouder1 is onbevoegd tot gezag =>  soort gezag is G tijdelijk geen gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,1,,Ja,,,12a,G,Nee,Nee,Nee,Nee,133,Minderjarig; geadopteerd met NL akte; categorie 11 ouder1; Beide ouders zijn onbevoegd tot gezag; Soort gezag is G Tijdelijk geen gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,2,,,,,13ai,N,Nee,Nee,Nee,Nee,134,Minderjarig; geadopteerd met NL akte; categorie 11 ouder2; bij het ophalen van de persoonslijst van ouder2 zijn relevante gegevens in onderzoek aangetroffen => soort gezag is N kan gezag niet bepalen;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,2,,Nee,,,13a,OG1,Nee,Ja,Nee,Nee,135,Minderjarig; geadopteerd met NL akte; categorie 11 ouder2; Beide ouders zijn bevoegd tot gezag => soort gezag is OG1 en ouder1 heeft gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,2,,Nee_ouder1,,,13ao1,G,Nee,Nee,Nee,Nee,136,Minderjarig; geadopteerd met NL akte; categorie 11 ouder2; Ouder2 is onbevoegd tot gezag =>  Soort gezag is G tijdelijk geen gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,2,,Nee_ouder2,,,13ao2,OG1,Nee,Ja,Nee,Nee,137,Minderjarig; geadopteerd met NL akte; categorie 11 ouder2; Ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft gezag;
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Nee,2,,ja,,,14a,G,Nee,Nee,Nee,Nee,138,Minderjarig; geadopteerd met NL akte; categorie 11 ouder2; Beide ouders zijn onbevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,,,,,,Ja,,,,,,15ai,N,Nee,Nee,Nee,Nee,139,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); bij het bepalen van hoeveel ouders staan relevante gegevens in onderzoek => soort gezag is N kan gezag niet bepalen
Ja,Ja,Nee,Ja,Ja,Ja,Geen_ouders,,,,,Ja,,,,,,15a,G,Nee,Nee,Nee,Nee,140,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); Heeft geen ouders => soort gezag is G tijdelijk geen gezag;
Ja,Ja,Nee,Ja,Ja,Ja,1_of_2_puntouders,,,,,Ja,,,,,,16a,N,Nee,Nee,Nee,Nee,141,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); Heeft 1 of meer puntouders => soort gezag is N kan niet bepalen;
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,,Ja,,,,,,17ai,N,Nee,Nee,Nee,Nee,142,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft 1 ouder; bij de gezagsbepaling zijn relevante gegevens in onderzoek aangetroffen => soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Nee,Ja,,,,,,17aii,N,Nee,Nee,Nee,Nee,143,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); Heeft 1 ouder; Ouder heeft geen relatie; Bij de gezagsbepaling zijn relevante gegevens in onderzoek aangetroffen => soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Nee,Ja,,,Ja,,,17a,G,Nee,Nee,Nee,Nee,144,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); Heeft 1 ouder; Ouder heeft geen relatie; Ouder is onbevoegd tot gezag => Soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Nee,Ja,,,Nee_ouder1,,,18ao1,OG1,Ja,Nee,Nee,Nee,145,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder ingeschreven als ouder1;  is niet gehuwd of partnerschap => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Nee,Ja,,,Nee_ouder2,,,18ao2,OG1,Nee,Ja,Nee,Nee,146,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder is ingeschreven als ouder2;  is niet gehuwd of partnerschap => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,,,19ai,N,Nee,Nee,Nee,Nee,147,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder is gehuwd of partnerschap; bij bepalen bevoegdheid tot gezag gegevens in onderzoek => soort gezag is N kan niet bepalen 
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Nee,,19a,GG,Ja,Ja,Ja,Ja,148,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder is gehuwd of partnerschap; ouder en partner zijn bevoegd tot gezag => soort gezag is GG en ouder en partner hebben gezag
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_nietouder1,,20ano1,OG1,Ja,Nee,Nee,Nee,149,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder ingeschreven als ouder1; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_nietouder2,,20ano2,OG1,Nee,Ja,Nee,Nee,150,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder ingeschreven als ouder2; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder1,,21ao1,V,Nee,Nee,Ja,Nee,151,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder ingeschreven als ouder1; ouder is gehuwd of partnerschap; ouder is onbevoegd tot gezag => soort gezag is OG1 en de partner van ouder1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_ouder2,,21ao2,V,Nee,Nee,Nee,Ja,152,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); ouder is ingeschreven als ouder2; ouder is gehuwd of partnerschap; ouder is onbevoegd tot gezag => soort gezag is V en de partner van ouder2 is voogd
Ja,Ja,Nee,Ja,Ja,Ja,Een_ouder,,,,Ja,Ja,,,,Ja_beiden,,22a,G,Nee,Nee,Nee,Nee,153,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft 1 ouder; ouder is gehuwd of partnerschap; ouder en partner zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,,,,,Ja,,,,,,23ai,N,Nee,Nee,Nee,Nee,154,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gescheiden ouders; bij de bepaling bevoegdheid tot gezag zijn relevante gegevens in onderzoek; gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_gescheiden_na_geboorte,,,,Ja,,,,,,23aii,N,Nee,Nee,Nee,Nee,155,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gescheiden ouders; bij de bepaling bevoegdheid tot gezag zijn relevante gegevens in onderzoek => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_gescheiden_na_geboorte,,,,Ja,,Ja_ouder1,,,,24a,OG1,Nee,Ja,Nee,Nee,156,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gescheiden ouders; ouder1 is onbevoegd tot gezag => soort  gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_gescheiden_na_geboorte,,,,Ja,,Nee,,,,23a,OG2,Ja,Ja,Nee,Nee,157,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gescheiden ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_gescheiden_na_geboorte,,,,Ja,,Ja_ouder2,,,,25a,OG1,Ja,Nee,Nee,Nee,158,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gescheiden ouders; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder 1 heeft het gezag;
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Nee_gescheiden_na_geboorte,,,,Ja,,Ja_beiden,,,,26a,G,Nee,Nee,Nee,Nee,159,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,,,,,27ai,N,Nee,Nee,Nee,Nee,160,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gehuwde ouders; bij de bepaling bevoegdheid tot gezag zijn relevante gegevens in onderzoek; gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Nee,,,,27a,OG2,Ja,Ja,Nee,Nee,161,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gehuwde ouders; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder1,,,,28a,OG1,Nee,Ja,Nee,Nee,162,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gehuwde ouders; ouder1 is onbevoegd tot gezag; gezag is OG1 en ouder 2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_ouder2,,,,29a,OG1,Ja,Nee,Nee,Nee,163,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gehuwde ouders; ouder2 is onbevoegd tot gezag; gezag is OG1 en ouder 1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,Ja,,,,Ja,,Ja_beiden,,,,30a,G,Nee,Nee,Nee,Nee,164,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee gehuwde ouders; beide ouders zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,nee_nooit,,,,Ja,,,,,,33ai,N,Nee,Nee,Nee,Nee,165,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee ongehuwde ouders; 
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,nee_nooit,Ja,,,Ja,,,,,,33aii,N,Nee,Nee,Nee,Nee,166,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee ongehuwde ouders; kind is geadopteerd; bij het bepalen van bevoegdheid to gezag bij ouders zijn relevante gegevens in onderzoek  => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,nee_nooit,Ja,,,Ja,,Nee,,,,33a,OG2,Ja,Ja,Nee,Nee,167,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee ongehuwde ouders; kind is geadopteerd; beide ouders zijn bevoegd tot gezag => soort gezag is OG2 en beide ouders hebben gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,nee_nooit,Ja,,,Ja,,Ja_ouder1,,,,34a,OG1,Nee,Ja,Nee,Nee,177,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee ongehuwde ouders; kind is geadopteerd; ouder1 is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,nee_nooit,Ja,,,Ja,,Ja_ouder2,,,,35a,OG1,Ja,Nee,Nee,Nee,178,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee ongehuwde ouders; kind is geadopteerd; ouder2 is onbevoegd tot gezag => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Ja,Twee_ouders,nee_nooit,Ja,,,Ja,,Ja_beiden,,,,36a,G,Nee,Nee,Nee,Nee,179,Minderjarig; geadopteerd met NL akte; categorie 11 en recentere gebeurtenis(sen); heeft twee ongehuwde ouders; kind is geadopteerd; beide ouders zijn niet bevoegd tot gezag  => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Geen_ouders,,,,,,,,,,,37a,G,Nee,Nee,Nee,Nee,180,Minderjarig; geadopteerd met NL akte; heeft geen ouders => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,1_of_2_puntouders,,,,,,,,,,,38a,N,Nee,Nee,Nee,Nee,181,Minderjarig; geadopteerd met NL akte; Heeft 1 of meer puntouders => soort gezag is N kan niet bepalen;
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,,,,,,,,39ai,N,Nee,Nee,Nee,Nee,182,Minderjarig; geadopteerd met NL akte; heeft 1 ouder; gegevens van ouder in onderzoek => soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,,,,39aii,N,Nee,Nee,Nee,Nee,183,Minderjarig; geadopteerd met NL akte; heeft 1 ouder; ouder niet gehuwd of partner; gegevens van ouder in onderzoek => soort gezag is N kan niet bepalen
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Ja,,,39a,G,Nee,Nee,Nee,Nee,184,Minderjarig; geadopteerd met NL akte; heeft 1 ouder; ouder niet gehuwd of partner; ouder is niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee,,,40a,N,Nee,Nee,Nee,Nee,185,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder1 of ouder2; is niet gehuwd of partnerschap; ouder1 en ouder2 bevoegd tot gezag => soort gezag is N en kan niet bepalen; situatie mag niet voorkomen
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee_ouder1,,,40ao1,OG1,Ja,Nee,Nee,Nee,186,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder1;  is niet gehuwd of partnerschap => soort gezag is OG1 en ouder1 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Nee,,,,Nee_ouder2,,,40ao2,OG1,Nee,Ja,Nee,Nee,187,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder2; is niet gehuwd of partnerschap => soort gezag is OG1 en ouder2 heeft gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,,,41ai,N,Nee,Nee,Nee,Nee,188,Minderjarig; geadopteerd met NL akte; ouder is gehuwd of partnerschap; bij bepalen bevoegdheid tot gezag gegevens in onderzoek => soort gezag is N kan niet bepaald worden
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Nee,,41a,GG,Ja,Ja,Ja,Ja,189,Minderjarig; geadopteerd met NL akte; ouder is gehuwd of partnerschap; ouder en partner zijn bevoegd tot gezag => soort gezag is GG en ouder en partner hebben gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder1,,42ano1,OG1,Ja,Nee,Nee,Nee,190,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder1; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder1 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_nietouder2,,42ano2,OG1,Nee,Ja,Nee,Nee,191,Minderjarig; geadopteerd met NL akte; ouder ingeschreven als ouder2; ouder is gehuwd of partnerschap; partner is onbevoegd tot gezag => soort gezag is OG1 en ouder2 heeft het gezag
Ja,Ja,Nee,Ja,Ja,Nee,Een_ouder,,,,Ja,,,,,Ja_beiden,,44a,G,Nee,Nee,Nee,Nee,193,Minderjarig; geadopteerd met NL akte; heeft 1 ouder; ouder is gehuwd of partnerschap; ouder en partner zijn niet bevoegd tot gezag => soort gezag is G tijdelijk geen gezag
Ja,Ja,Nee,Ja,Ja,Nee,Twee_ouders,,,,,,,,,,,45ai,N,Nee,Nee,Nee,Nee,194,Minderjarig; geadopteerd met NL akte; heeft 2 ouders; er zijn belangrijke gegevens bij v02A01 in onderzoek; gezag kan niet bepaald worden => soort gezag is N kan niet bepalen
